"Original_country_name_in_FUBC_report","Country","ISO3_code","Region_IFA","Year","FUBC_report_number","Year_FUBC_publication","Crop","Crop_area_k_ha","N_k_t","P2O5_k_t","K2O_k_t","N_P2O5_K2O_k_t","N_rate_kg_ha","P2O5_rate_kg_ha","K2O_rate_kg_ha","N_pc_fert","P2O5_pc_fert","K2O_pc_fert","Aver_N_rate_kg_ha","Aver_P2O5_rate_kg_ha","Aver_K2O_rate_kg_ha","Aver_N_P2O5_K2O_rate_kg_ha"
"France","France","FRA","Western and Central Europe","1996",4,1999,"Others (incl. tobacco)",598,17.9,12,34.7,64.6,NA,NA,NA,NA,NA,NA,30,20,58,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Perm. crops (fruit, vineyard)",1152.8,40.3,13.8,57.6,111.8,NA,NA,NA,NA,NA,NA,35,12,50,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Potato",135,20.3,11.5,24.3,56,NA,NA,NA,NA,NA,NA,150,85,180,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Pulses (peas, beans)",619,0,31,58.8,89.8,NA,NA,NA,NA,NA,NA,0,50,95,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Rye, oat, rice",468,46.8,20.1,14,81,NA,NA,NA,NA,NA,NA,100,43,30,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Set-aside, industrial crops",250,25,5,10,40,NA,NA,NA,NA,NA,NA,100,20,40,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Silage maize",1481,74.1,59.2,118.5,251.8,NA,NA,NA,NA,NA,NA,50,40,80,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Sugar beet",460,59.8,36.8,82.8,179.4,NA,NA,NA,NA,NA,NA,130,80,180,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Sunflower, soya, linseed",973,43.8,48.7,89.5,182,NA,NA,NA,NA,NA,NA,45,50,92,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Vegetables",44.2,3.5,2.2,4.4,10.2,NA,NA,NA,NA,NA,NA,80,50,100,NA
"France","France","FRA","Western and Central Europe","1996",4,1999,"Wheat",5112,792.4,214.7,168.7,1175.8,NA,NA,NA,NA,NA,NA,155,42,33,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Barley",2274,302.4,56.9,77.3,436.6,NA,NA,NA,NA,NA,NA,133,25,34,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Fodder (legumes)",226,6.8,7,11.3,25.1,NA,NA,NA,NA,NA,NA,30,31,50,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Fodder (others)",228,34.7,10.5,11.6,56.8,NA,NA,NA,NA,NA,NA,152,46,51,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Grain maize, incl. CCM",368.3,48.2,21.4,33.1,102.8,NA,NA,NA,NA,NA,NA,131,58,90,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Grassland fertilized",5028,462.6,35.2,55.3,553.1,NA,NA,NA,NA,NA,NA,92,7,11,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Oilseed rape",802,112.3,36.9,72.2,221.4,NA,NA,NA,NA,NA,NA,140,46,90,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Others (incl. tobacco)",114,8,3.8,6.4,18.1,NA,NA,NA,NA,NA,NA,70,33,56,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Perm. crops (fruit, vineyard)",227.1,7.9,6.4,13.6,27.9,NA,NA,NA,NA,NA,NA,35,28,60,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Potato",303.6,36.4,20.3,51.6,108.4,NA,NA,NA,NA,NA,NA,120,67,170,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Pulses (peas, beans)",135,3.4,4.7,6.2,14.3,NA,NA,NA,NA,NA,NA,25,35,46,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Rye, oat, rice",1652.2,161.9,39.7,54.5,256.1,NA,NA,NA,NA,NA,NA,98,24,33,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Set-aside. industrial crops",112,10.1,4.5,4.7,19.3,NA,NA,NA,NA,NA,NA,90,40,42,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Silage maize",1174,84.5,36.4,36.4,157.3,NA,NA,NA,NA,NA,NA,72,31,31,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Sugar beet",503.7,62.5,34.8,77.6,174.8,NA,NA,NA,NA,NA,NA,124,69,154,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Sunflower. soya, linseed",34.4,1.7,1.2,1.4,4.4,NA,NA,NA,NA,NA,NA,50,35,42,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Vegetables",91,14.6,2.8,12.7,30.1,NA,NA,NA,NA,NA,NA,160,31,140,NA
"Germany","Germany","DEU","Western and Central Europe","1996",4,1999,"Wheat",2719.6,399.8,92.5,119.7,611.9,NA,NA,NA,NA,NA,NA,147,34,44,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Barley",165,14.7,3.6,0,18.3,NA,NA,NA,NA,NA,NA,89,22,0,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Fodder (legumes)",140,1.4,5.6,1.4,8.4,NA,NA,NA,NA,NA,NA,10,40,10,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Grain maize, incl. CCM",185,40.7,8.7,1.1,50.5,NA,NA,NA,NA,NA,NA,220,47,6,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Others (incl. tobacco)",491,49.1,26.5,27,102.6,NA,NA,NA,NA,NA,NA,100,54,55,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Perm. crops (fruit, vineyard)",1080,63.7,45.4,16.2,125.3,NA,NA,NA,NA,NA,NA,59,42,15,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Potato",50,11.5,5,5,21.5,NA,NA,NA,NA,NA,NA,230,100,100,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Pulses (peas. beans)",23,1.2,0.5,0.3,2,NA,NA,NA,NA,NA,NA,50,20,15,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Rye, oat. rice",91,8.6,3.2,0.5,12.3,NA,NA,NA,NA,NA,NA,95,35,5,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Silage maize",180,32.4,9.9,0,42.3,NA,NA,NA,NA,NA,NA,180,55,0,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Sugar beet",40,5.6,3,2,10.6,NA,NA,NA,NA,NA,NA,140,75,50,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Sunflower, soya, linseed",23,1.2,0.7,0.3,2.2,NA,NA,NA,NA,NA,NA,50,30,15,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Vegetables",160,30.4,13.6,20.8,64.8,NA,NA,NA,NA,NA,NA,190,85,130,NA
"Greece","Greece","GRC","Western and Central Europe","1996",4,1999,"Wheat",859,79.9,18.9,0,98.8,NA,NA,NA,NA,NA,NA,93,22,0,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Bean",16,1.6,0.6,1.4,3.6,97,39,90,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Citrus",1,0.2,0,0.1,0.3,154,39,145,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Fruits/Others",2,1.1,0.5,0.8,2.3,536,228,402,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Maize",24,4.3,1.6,4.6,10.6,180,68,193,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Others",2,0.3,0.1,0.3,0.7,132,51,154,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Potato",1,0.1,0.1,0.2,0.4,129,58,193,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Rice",2,0.1,0.1,0.1,0.3,64,26,72,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Sesame",2,0.2,0.1,0.3,0.5,96,48,129,100,100,100,NA,NA,NA,NA
"Guatemala","Guatemala","GTM","Latin America","1987",4,1999,"Wheat",1,0.1,0.1,0.1,0.4,120,100,140,100,100,100,NA,NA,NA,NA
"Guinea","Guinea","GIN","Africa","1997",4,1999,"Maize",84.7,2.7,2,1.4,6.1,80,60,40,40,40,40,NA,NA,NA,NA
"Guinea","Guinea","GIN","Africa","1997",4,1999,"Rice",480.1,7.7,5.8,4.8,18.2,80,60,50,20,20,20,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Banana",20,8,1.6,7.6,17.2,400,100,380,100,80,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Bean",120,1.4,1.9,2.4,5.8,30,80,100,40,20,20,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Cantaloupe",4,0.5,0.3,0.7,1.6,130,80,180,100,100,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Citrus",5,0.4,0.3,0.5,1.2,80,60,100,100,100,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Cocoa",5,0.1,0,0.1,0.2,60,30,60,20,20,20,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Coffee",180,25.2,6.3,13.5,45,200,70,150,70,50,50,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Ginger",0.5,0.2,0.2,0.2,0.5,300,400,300,100,100,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Maize",480,23,7.7,11.5,42.2,120,80,120,40,20,20,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Mango",1,0.1,0.1,0.1,0.3,130,60,100,100,100,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Oil palm",28,4.2,1.8,3.4,9.4,150,80,150,100,80,80,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Passionfruit",0.5,0.1,0,0,0.1,150,60,150,100,50,50,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Pineapple",6,1.5,0.5,0.9,2.9,250,150,300,100,50,50,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Plantain",8,1,0,0.4,1.4,200,50,150,60,10,30,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Potato",1,0.2,0,0.1,0.3,200,120,200,100,30,30,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Rice",16,1.9,0.4,1,3.3,120,70,150,100,40,40,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Sugar cane",40,6,1.2,4.8,12,150,60,120,100,50,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Tobacco",5,0.4,0.2,0.6,1.2,80,50,120,100,75,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Tomato",4,0.8,0.4,0.6,1.8,200,100,150,100,100,100,NA,NA,NA,NA
"Honduras","Honduras","HND","Latin America","1995",4,1999,"Vegetables",5,0.6,0.6,0.8,2,120,120,150,100,100,100,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Barley",436,6.8,0.4,0.6,7.8,68,4,6,23,23,23,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Maize",1430,26.8,2.5,2.5,31.8,117,11,11,16,16,16,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Potato",91,0.2,0.1,0.2,0.5,85,22,60,3,3,3,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Rice",5,0.3,0,0,0.3,146,NA,NA,40,NA,NA,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Rye",72,0.9,0.1,0.1,1,70,5,7,17,17,17,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Soybean",16,0.5,0,0,0.5,71,3,2,44,44,44,NA,NA,NA,NA
"Hungary","Hungary","HUN","Western and Central Europe","1993",4,1999,"Wheat",997,29.2,3.1,2.7,34.9,86,9,8,34,34,34,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Cotton",7925,595.5,163.7,54.6,813.7,88.4,24.3,8.1,85,85,85,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Crops/Others",68393,963,290,158.7,1411.6,17.6,5.3,2.9,80,80,80,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Groundnut",7922,183.8,145.8,51.3,380.9,29,23,8.1,80,80,80,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Jute",751,30.5,8.4,2.1,41,64.4,17.8,4.4,63,63,63,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Maize",6106,211.3,18.5,6.2,235.9,41.2,3.6,1.2,84,84,84,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Millet/Pearl",10114,125.7,40.6,9.5,175.8,22.6,7.3,1.7,55,55,55,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Rice",42244,3855.2,1090.7,583.2,5529.1,117,33.1,17.7,78,78,78,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Sugarcane",3815,824.4,208.6,87.1,1120.1,220.5,55.8,23.3,98,98,98,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Tea",417,110.1,43.7,5.3,159.1,264,104.9,12.7,100,100,100,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Tobacco",413,86.6,13.9,1.9,102.4,218.3,35.1,4.9,96,96,96,NA,NA,NA,NA
"India","India","IND","South Asia","1995",4,1999,"Wheat",25639,2699.3,845.9,178.3,3723.6,112,35.1,7.4,94,94,94,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","1993",4,1999,"Maize",2940,97,17.6,4.4,119.1,110,30,30,30,20,5,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","1993",4,1999,"Oil palm",983,44.2,13.3,115,172.5,50,15,130,90,90,90,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","1993",4,1999,"Rice",11013,991.2,264.3,33,1288.5,100,30,30,90,80,10,NA,NA,NA,NA
"Indonesia","Indonesia","IDN","East Asia","1993",4,1999,"Soybean",1470,8.8,2.9,1.5,13.2,20,20,20,30,10,5,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Barley",1757,77,50.1,3,130,NA,NA,NA,NA,NA,NA,43.8,28.5,1.7,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Cotton",185,19,10,2,31,90,NA,60,90,90,90,102.7,54.1,10.8,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Fruits",1193,32.2,20,0,52.2,200,37.3,NA,100,100,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Garlic",2,0.5,0.5,0,1,NA,NA,NA,NA,NA,NA,250,250,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Garlic",2,0.5,0.5,0,1,NA,NA,NA,NA,NA,NA,250,250,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Lentil",244,2,3,0,5,NA,NA,NA,NA,NA,NA,8.2,12.3,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Maize",78,21,7,1,29,NA,NA,NA,NA,NA,NA,269.2,89.7,12.8,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Millet",3,0.5,0.5,0,1,NA,NA,NA,NA,NA,NA,166.7,166.7,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Mungbean",29,1,0.5,0,1.5,NA,NA,NA,NA,NA,NA,34.5,17.2,26.3,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Onion",40,3.2,4.9,2.2,10.3,30,135,NA,50,50,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Pasture/Fodder",739,11.1,4,0,15.1,NA,10.8,NA,NA,NA,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Pea",579,3.2,5,0,8.2,NA,NA,NA,NA,NA,NA,5.5,8.6,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Potato",150,42,25,2,69,60,NA,NA,45,45,NA,280,166.7,13.3,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Rice",555,64,30,2,96,NA,NA,NA,NA,NA,NA,115.3,54.1,3.6,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Sesame",20,1,1,0,2,NA,NA,NA,NA,NA,NA,50,50,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Sorghum",24,1,1,0,2,NA,NA,NA,NA,NA,NA,41.7,41.7,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Soybean",76,5,4,2,11,NA,NA,NA,NA,NA,NA,65.8,52.6,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Sugar beet",150,19.5,9,0,28.5,180,60,NA,85,85,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Sugar cane",25,5,4.5,0,9.5,130,180,NA,100,100,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Sunflower",131,11,5,0,16,NA,NA,NA,NA,NA,NA,84,38.2,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Tea",32,4.9,0.6,0,5.5,NA,23,NA,NA,NA,NA,NA,NA,NA,NA
"Iran","Iran (Islamic Republic of)","IRN","West Asia","1993",4,1999,"Wheat",6782,219.7,200.1,1.4,421.2,NA,NA,NA,NA,NA,NA,32.4,29.5,0.2,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Barley",190,20.9,12.4,13.9,47.1,NA,NA,NA,NA,NA,NA,110,65,73,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Fodder (others)",9,1.1,1.4,1.8,4.3,NA,NA,NA,NA,NA,NA,120,160,198,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Grassland fertilized",2958,328.3,88.7,118.3,535.4,NA,NA,NA,NA,NA,NA,111,30,40,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Oilseed rape",4,0.6,0.3,0.2,1.1,NA,NA,NA,NA,NA,NA,150,72,46,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Others (incl. tobacco)",30,1.8,2.7,2.6,7.1,NA,NA,NA,NA,NA,NA,60,90,85,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Potato",18,2.2,4.2,5.3,11.6,NA,NA,NA,NA,NA,NA,121,231,295,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Pulses (peas, beans)",5,0,0.2,0.2,0.4,NA,NA,NA,NA,NA,NA,0,41,48,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Rye, oat, rice",21,2,1.4,1.5,4.9,NA,NA,NA,NA,NA,NA,96,65,73,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Silage maize",6,0.6,0.5,0.4,1.5,NA,NA,NA,NA,NA,NA,106,85,66,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Sugar beet",32,5.9,4.2,7.8,17.9,NA,NA,NA,NA,NA,NA,183,130,245,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Vegetables",5,0.3,0.6,0.6,1.5,NA,NA,NA,NA,NA,NA,60,113,117,NA
"Ireland","Ireland","IRL","Western and Central Europe","1996",4,1999,"Wheat",94,15.8,6.1,7.8,29.7,NA,NA,NA,NA,NA,NA,168,65,83,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Almond",2,0.2,0,0.2,0.4,NA,NA,NA,NA,NA,NA,120,0,100,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Apple/Pear",7,1.1,0.2,1.4,2.7,NA,NA,NA,NA,NA,NA,150,30,200,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Avocado",7,1.3,0.2,2.1,3.6,NA,NA,NA,NA,NA,NA,180,30,300,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Banana",2,1,0.2,1.6,2.8,NA,NA,NA,NA,NA,NA,500,100,800,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Barley",10,0.5,0,0,0.5,NA,NA,NA,NA,NA,NA,50,0,0,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Chickpea",8,0,0.5,0,0.5,NA,NA,NA,NA,NA,NA,0,60,0,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Citrus",23,4.6,0.7,4.6,9.9,NA,NA,NA,NA,NA,NA,200,30,200,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Cotton",23,4.1,1.2,3.5,8.7,NA,NA,NA,NA,NA,NA,180,50,150,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Crops/Others",30,3.6,1.5,3,8.1,NA,NA,NA,NA,NA,NA,120,50,100,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Date",2,0.6,0.1,0.5,1.2,NA,NA,NA,NA,NA,NA,300,50,250,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Grape",6,0.9,0.2,1.1,2.1,NA,NA,NA,NA,NA,NA,150,25,180,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Groundnut",5,0.4,0.3,0.5,1.2,NA,NA,NA,NA,NA,NA,80,50,100,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Horticulture",3,2.1,0.5,2.1,4.7,NA,NA,NA,NA,NA,NA,700,150,700,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Maize",20,5,1.6,4,10.6,NA,NA,NA,NA,NA,NA,250,80,200,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Mango",3,0.6,0.1,0.8,1.4,NA,NA,NA,NA,NA,NA,200,30,250,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Olive",15,1.5,0.2,0.8,2.5,NA,NA,NA,NA,NA,NA,100,15,50,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Peach/Plum",5,1,0.2,1.3,2.4,NA,NA,NA,NA,NA,NA,200,30,250,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Potato",7,2.5,1.4,2.8,6.7,NA,NA,NA,NA,NA,NA,350,200,400,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Vegetables",40,12,4,12,28,NA,NA,NA,NA,NA,NA,300,100,300,NA
"Israel","Israel","ISR","West Asia","1997",4,1999,"Wheat",70,6.3,1.4,0,7.7,NA,NA,NA,NA,NA,NA,90,20,0,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Barley",390,33.2,23.4,11.7,68.3,NA,NA,NA,NA,NA,NA,85,60,30,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Fodder (legumes)",950,1,0,0,1,NA,NA,NA,NA,NA,NA,1,0,0,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Fodder (others)",1475,9.6,7.4,8.9,25.8,NA,NA,NA,NA,NA,NA,6.5,5,6,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Grain maize, incl. CCM",1080,194.4,102.6,43.2,340.2,NA,NA,NA,NA,NA,NA,180,95,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Grassland fertilized",2500,37.5,12.5,0,50,NA,NA,NA,NA,NA,NA,15,5,0,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Oilseed rape",44,3.5,1.8,1.8,7,NA,NA,NA,NA,NA,NA,80,40,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Others (incl. tobacco)",40,1.8,1.4,1.4,4.6,NA,NA,NA,NA,NA,NA,45,35,35,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Perm. crops (fruit, vineyard)",2700,189,108,148.5,445.5,NA,NA,NA,NA,NA,NA,70,40,55,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Potato",100,10,7,3,20,NA,NA,NA,NA,NA,NA,100,70,30,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Pulses (peas, beans)",100,3,4,4,11,NA,NA,NA,NA,NA,NA,30,40,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Rye, oat, rice",400,40,32,16,88,NA,NA,NA,NA,NA,NA,100,80,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Set aside, industrial crops",60,1.2,0.3,0.3,1.8,NA,NA,NA,NA,NA,NA,20,5,5,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Silage maize",275,16.5,6.1,4.7,27.2,NA,NA,NA,NA,NA,NA,60,22,17,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Sugar beet",285,25.7,17.1,11.4,54.2,NA,NA,NA,NA,NA,NA,90,60,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Sunflower. soya, linseed",650,29.3,32.5,26,87.8,NA,NA,NA,NA,NA,NA,45,50,40,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Vegetables",460,50.6,32.2,34.5,117.3,NA,NA,NA,NA,NA,NA,110,70,75,NA
"Italy","Italy","ITA","Western and Central Europe","1996",4,1999,"Wheat",2480,223.2,173.6,99.2,496,NA,NA,NA,NA,NA,NA,90,70,40,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Barley",55,5.3,5.9,5.3,16.5,NA,NA,NA,NA,NA,NA,96,107,97,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Beans",159,5.2,18.8,11.4,35.5,NA,NA,NA,NA,NA,NA,33,118,72,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Cereals/Others",32,1.1,2.3,2.3,5.8,NA,NA,NA,NA,NA,NA,35.9,73,70.9,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Fodder",211,27.2,30.8,25.5,83.6,NA,NA,NA,NA,NA,NA,129,146,121,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Forestry",21,1.3,1.3,1.1,3.8,NA,NA,NA,NA,NA,NA,63,62,54,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Fruits",311,52.6,39.2,41.1,132.8,NA,NA,NA,NA,NA,NA,169,126,132,NA
"Japan","Japan","JPN","East Asia","1996",4,1999,"Green Manure Crop",57,3.1,5,2.7,10.8,NA,NA,NA,NA,NA,NA,55,87,48,NA
